id,text,json
90,"Apricot Salad
Dissolve apricot gelatin in boiling water and sugar. Blend in cream cheese. Add crushed pineapple and apricot baby food. Chill until beginning to set, then fold in whipped evaporated milk. Chill fully before serving.","{""title"": ""*Apricot Salad"", ""ingredients"": [""1 large pkg. apricot jello (6 oz.)"", ""2/3 c. sugar"", ""1 (8 oz.) pkg. cream cheese"", ""2 jars Junior baby food apricots"", ""1 (No. 2) can crushed pineapple (20 oz.)"", ""1 tall can evaporated milk, chilled and whipped"", ""2/3 c. water""], ""directions"": [""Dissolve jello in boiling water; add sugar."", ""Blend in the cream cheese with a fork."", ""Add can of crushed pineapple and apricot baby food."", ""Refrigerate."", ""Chill can of milk."", ""When jello starts to set, take milk out of the refrigerator and beat until stiff."", ""Fold partially set jello into cream."", ""Chopped nuts can be used for garnish."", ""This is a large salad; could fill a 2-quart mold or 2 (1-quart) molds."", ""Serves about 12.""]}"
91,"Pound Cake
Mix flour, sugar, baking powder, and salt. Add eggs, margarine, Crisco, milk, and flavoring. Beat until smooth. Pour into greased tube pan and bake at 325°F for 1 hour and 20 minutes.","{""title"": ""Pound Cake"", ""ingredients"": [""3 c. plain flour (cake flour may be substituted for plain flour)"", ""3 c. sugar"", ""1/2 tsp. baking powder"", ""3 dashes of salt"", ""5 eggs"", ""2 sticks margarine"", ""1/2 c. butter flavor Crisco"", ""1 c. sweet milk"", ""1 to 2 Tbsp. flavoring (lemon, vanilla or almond or a combination of the 3)""], ""directions"": [""Have all ingredients at room temperature. Hand stir all dry ingredients together. Add eggs and stir. Add butter and Crisco and stir. Add milk and stir. Put batter in"", ""mixer and beat at high speed until well blended. Add 1 to 2 teaspoons of your favorite flavoring and mix well. Pour batter into greased and floured tube pan. Place in cold oven. Bake at 325° for 1 hour and 20 to 30 minutes.""]}"
92,"Monkey Bread
Break frozen bread into balls and place in greased pan. Melt butter with brown sugar, pudding mix, milk, and cinnamon. Pour mixture over dough, allow to rise several hours, then bake at 350°F for 30 minutes.","{""title"": ""Monkey Bread"", ""ingredients"": [""2 loaves frozen bread, softened"", ""1/2 c. margarine"", ""1 c. brown sugar"", ""1 large box vanilla pudding (not instant)"", ""2 Tbsp. milk"", ""cinnamon to taste""], ""directions"": [""Use greased 9 x 13-inch pan or Bundt pan."", ""Melt butter; add brown sugar, pudding, milk and cinnamon."", ""Break up 1 loaf into round balls; place in pan."", ""Pour mixture over and break second loaf over this."", ""Rise 2 1/2 to 3 hours."", ""Bake 30 minutes at 350°; turn out immediately to cool.""]}"
93,"Chicken Roll-Ups
Unroll crescent dough. Fill each piece with cooked diced chicken and grated cheese. Roll tightly and place in baking dish. Mix cream of chicken soup with milk and pour over rolls. Bake until golden.","{""title"": ""Chicken Roll-Ups"", ""ingredients"": [""1 (8 oz.) can crescent rolls"", ""1 1/2 c. grated medium or sharp cheese"", ""1 hen, cooked and diced"", ""1 can cream of chicken soup"", ""1 1/2 c. milk""], ""directions"": [""Unroll crescent rolls; add cooked chicken and grated cheese. Wrap roll over chicken and cheese; pinch sides together.""]}"
94,"Beef and Spanish Rice Casserole
Layer canned Spanish rice, corned beef, diced onion, and Cheddar cheese in greased casserole. Bake at 350°F for 25 to 30 minutes.","{""title"": ""Beef And Spanish Rice Casserole"", ""ingredients"": [""1 can Spanish rice"", ""1 can corned beef"", ""1 diced onion"", ""1/2 c. grated Cheddar cheese""], ""directions"": [""Spray a 1-quart casserole dish with Pam."", ""Layer rice and meat, diced onion and grated cheese."", ""Bake at 350° for 25 to 30 minutes.""]}"
95,"Baked Beans
Cook onions and bell pepper in oil until soft. Add ground beef and brown. Mix with pork and beans, catsup, brown sugar, salt, and pepper. Bake at 350°F for 45 minutes or cook in slow cooker.","{""title"": ""Baked Beans"", ""ingredients"": [""3 (1 lb.) cans pork and beans"", ""1/2 c. bell pepper, chopped"", ""1/2 c. onions, chopped"", ""3/4 c. catsup"", ""1/3 c. brown sugar, packed hard"", ""1 tsp. salt"", ""1/3 tsp. black pepper"", ""1 lb. ground beef"", ""1 Tbsp. oil""], ""directions"": [""Cook onions and bell pepper in oil until onions are transparent."", ""Add beef and cook until brown."", ""Mix all ingredients together."", ""Bake in 350° oven for 45 minutes, or after mixing together, pour in crock-pot and cook 6 to 10 hours on low.""]}"
96,"Sweet-and-Sour Chicken
Sauté onion in shortening. Add carrots, water, and bouillon cubes and simmer. Mix brown sugar, cornstarch, ginger, catsup, vinegar, and soy sauce, then add to pot. Stir until thickened, add chicken, peppers, and pineapple, and heat through.","{""title"": ""Sweet-N-Sour Chicken"", ""ingredients"": [""2 c. diced cooked chicken"", ""2 Tbsp. shortening"", ""1/2 c. onion (large chunks)"", ""2 c. carrot chunks"", ""1 1/4 c. water"", ""3 chicken bouillon cubes"", ""1/4 c. packed brown sugar"", ""2 Tbsp. cornstarch"", ""1/4 tsp. ginger"", ""1/4 c. catsup"", ""2 Tbsp. vinegar"", ""1 Tbsp. soy sauce"", ""1 c. green pepper (large chunks)"", ""8 oz. pineapple chunks""], ""directions"": [""Saute onion in 2 tablespoons shortening."", ""Add carrots, water and bouillon cubes."", ""Simmer 5 minutes."", ""Combine next 6 ingredients."", ""Add to vegetable mixture and cook until clear."", ""Add pepper, pineapple and chicken."", ""Cover and simmer 5 minutes or until heated through."", ""Serve with rice or angel hair noodles. Serves 6 people.""]}"
97,"Ambrosia
Combine diced oranges, coconut, pecans, cherries, sugar, and orange juice. Chill overnight before serving.","{""title"": ""Ambrosia"", ""ingredients"": [""8 to 10 juicy oranges, peeled and diced"", ""1 c. moist coconut"", ""1/2 c. pecans, chopped"", ""1/2 c. cherries, halved"", ""1/4 c. sugar"", ""1 c. orange juice""], ""directions"": [""Combine all ingredients. Chill overnight."", ""Yields 4 to 6 servings.""]}"
98,"Crazy Peanut Butter Cookies
Mix together peanut butter, sugar, and egg. Roll into balls, flatten with fork, and bake until set.","{""title"": ""Crazy Peanut Butter Cookies"", ""ingredients"": [""1 c. creamy peanut butter"", ""1 c. sugar"", ""1 egg""], ""directions"": [""Mix together and roll into balls; flatten with fork."", ""Bake on ungreased cookie sheet."", ""Makes 2 dozen."", ""Quick, easy and good.""]}"
99,"Brickle Bars
Mix cake mix, egg, and margarine and press into pan. Combine condensed milk, egg, pecans, and brickle bits and pour over base. Bake at 350°F for 30 minutes and cool before cutting.","{""title"": ""Brickle Bars"", ""ingredients"": [""1 box yellow cake mix"", ""2 eggs"", ""1/3 c. soft margarine"", ""1 can Eagle Brand milk"", ""1 c. pecans"", ""1/2 c. Bits 'O Brickle""], ""directions"": [""Mix together with a fork:"", ""cake mix, 1 egg and margarine. Press into a 13 x 9-inch pan."", ""Next mix Eagle Brand milk, 1 egg, pecans and Bits 'O Brickle."", ""Pour over cake mixture."", ""Bake 30 minutes at 350°."", ""Let cool and cut into bars.""]}"
100,"Pancakes
Mix flour, soda, salt, and sugar. Add egg, melted margarine, and buttermilk. Stir until smooth. Cook on greased griddle until bubbles form, flip, and cook until golden.","{""title"": ""Pancakes"", ""ingredients"": [""1 c. flour"", ""1 tsp. soda"", ""1 tsp. salt"", ""1 Tbsp. sugar"", ""1 egg"", ""3 Tbsp. margarine, melted"", ""1 c. buttermilk""], ""directions"": [""Mix dry ingredients."", ""Add egg, margarine and buttermilk. Stir by hand until well blended."", ""Pour onto non-stick pan or griddle with a little oil added."", ""Cook until bubbly and turn over.""]}"
101,"Rustic Garlic Chicken
Season 4 chicken thighs with 1 teaspoon salt, ½ teaspoon black pepper, and 1 teaspoon paprika. Heat 2 tablespoons olive oil in a skillet and brown the chicken on both sides. Add 5 crushed garlic cloves and cook for 1 minute. Pour in 1 cup chicken broth, cover, and simmer for 35 minutes until tender.","{""title"": ""Crustless Vegetable Ham Pie"", ""ingredients"": [""1/4 c. butter"", ""1/4 lb. mushrooms, sliced"", ""1 garlic clove, minced"", ""1 medium zucchini, sliced thinly"", ""1/4 c. chopped onion"", ""1 c. diced, cooked ham"", ""4 eggs"", ""2 c. Ricotta cheese"", ""1 c. shredded Monterey Jack"", ""1 (10 oz.) pkg. frozen spinach, thawed and drained"", ""1/2 tsp. dill weed"", ""salt and pepper""], ""directions"": [""Preheat oven to 325°."", ""In large frying pan, melt butter and saute mushrooms, garlic, onion and zucchini until tender, approximately 2 minutes."", ""Add ham and cook 1 more minute; set aside.""]}"
102,"Simple Lemon Pasta
Boil 250 g spaghetti in salted water. In a pan heat 3 tablespoons olive oil and add the zest of 1 lemon. Drain the pasta and add it to the pan with 2 tablespoons lemon juice, ½ teaspoon salt, and 30 g grated Parmesan cheese. Toss and serve.","{""title"": ""Red Cabbage And Apples"", ""ingredients"": [""1 c. red cabbage, finely chopped"", ""2 Tbsp. butter"", ""2 apples, finely sliced"", ""1 Tbsp. brown sugar"", ""1 Tbsp. vinegar""], ""directions"": [""In a saucepan filled with lightly salted boiling water, cook red cabbage for 5 minutes; then drain.""]}"
103,"Simple Chicken and Rice Bake
Cook 1 cup long-grain rice in 2 cups water until just tender. In a baking dish, combine the cooked rice with 300 g cooked chicken pieces, 1 cup chicken broth, ½ teaspoon salt, and ¼ teaspoon black pepper. Stir gently, cover with foil, and bake at 180°C (350°F) for 25 minutes until hot and slightly creamy.","{""title"": ""German Potato Salad"", ""ingredients"": [""4 lb. potatoes, cooked"", ""6 slices bacon, diced"", ""1/2 c. sugar"", ""3 Tbsp. flour"", ""2 tsp. salt"", ""1/4 tsp. pepper"", ""1 c. cider vinegar"", ""1 c. water"", ""4 green onions, sliced""], ""directions"": [""Peel and cut potatoes in thin slices."", ""Fry bacon until crisp. Remove bacon from grease and reserve 1/2 cup drippings to make dressing."", ""Blend sugar, flour, salt and pepper."", ""Stir into bacon drippings to make smooth paste."", ""Add vinegar and water."", ""Boil 2 to 3 minutes."", ""Combine sauce, potatoes and onions in skillet."", ""Turn skillet off."", ""Cover with a towel (not a lid) and let stand at room temperature 3 or 4 hours."", ""Sprinkle with bacon.""]}"
104,"Garlic Butter Potatoes
Peel and dice 600 g potatoes into small cubes. Boil in salted water for 12 minutes until tender, then drain well. Melt 2 tablespoons butter in a pan, add 2 minced garlic cloves, and sauté for 30 seconds. Add the potatoes, ½ teaspoon salt, and cook until lightly golden.","{""title"": ""Jan'S Winter Soup"", ""ingredients"": [""2 Tbsp. butter"", ""2 medium onions, chopped"", ""1 lb. ground beef or turkey"", ""1 clove garlic, minced"", ""3 c. beef or chicken broth"", ""1 (28 oz.) can tomatoes, chopped"", ""1 c. diced potatoes"", ""3 carrots, chopped"", ""1 c. celery, chopped"", ""1 c. frozen green beans"", ""1 c. dry red wine"", ""1/2 tsp. basil"", ""1/4 tsp. thyme"", ""salt and pepper to taste""], ""directions"": [""Saute onions and garlic in butter until onions are tender. Add meat and brown. Drain well. Add the rest of the ingredients and simmer at least one hour.""]}"
105,"Creamy Tomato Chicken
Heat 1 tablespoon olive oil in a pan and brown 400 g chicken breast pieces. Add 1 cup crushed tomatoes, ½ cup cream, 1 teaspoon salt, and ¼ teaspoon pepper. Simmer uncovered for 20 minutes until the sauce thickens and coats the chicken.","{""title"": ""Microwave Spice Tea"", ""ingredients"": [""1 (1 lb. 2 oz.) jar Tang"", ""1 pkg. lemonade Kool Aid with sugar added"", ""2 c. sugar"", ""1 tsp. ground cloves"", ""2 tsp. cinnamon"", ""1/2 c. instant tea""], ""directions"": [""Mix all ingredients together and store in airtight container. When ready to serve, heat 1 cup water in microwave until boiling. Add 3 heaping teaspoons."", ""Mix to water and stir well."", ""Great for winter cold and to get the chill out.""]}"
106,"Soft Scrambled Eggs
Crack 4 eggs into a bowl and beat with 2 tablespoons milk and a pinch of salt. Melt 1 tablespoon butter in a non-stick pan over low heat. Pour in the eggs and stir gently for 4–5 minutes until softly set.","{""title"": ""Barbecue Noodle Cheese Bake"", ""ingredients"": [""1 can Manwich"", ""1 lb. hamburg"", ""American cheese slices"", ""noodles, cooked and drained""], ""directions"": [""Cook hamburg and crumble."", ""Add Manwich."", ""Spray Pam in baking dish."", ""Layer 1/2 of noodles, then 1/2 hamburg mixture on noodles. Put enough cheese slices on to cover meat."", ""Layer all again."", ""Bake for 1/2 hour at 350°.""]}"
107,"Lentil Vegetable Stew
Rinse 1 cup dried lentils and place in a pot with 3 cups water. Add 1 chopped onion, 1 diced carrot, 1 teaspoon salt, and ½ teaspoon paprika. Simmer for 35 minutes until lentils are soft and stew is thick.","{""title"": ""Cutout Cookie"", ""ingredients"": [""1/2 c. shortening"", ""1/2 c. butter"", ""1 c. sugar"", ""2 eggs, beaten"", ""1 1/2 tsp. vanilla"", ""2 1/2 c. flour"", ""1 tsp. baking powder"", ""1/2 tsp. salt""], ""directions"": [""Mix all ingredients."", ""Chill for several hours."", ""Cut out with cookie cutters."", ""Bake at 350° for 10 minutes."", ""Frost if you want to. Makes approximately 4 dozen.""]}"
108,"Oven Baked Sausages
Place 6 pork sausages in a baking tray. Add 1 sliced onion and 1 tablespoon olive oil. Sprinkle with ½ teaspoon salt and black pepper. Bake at 190°C (375°F) for 40 minutes, turning once.","{""title"": ""Don Juan'S Sangria"", ""ingredients"": [""1 lime, cut into wedges"", ""1 orange, cut into slices"", ""1/2 large apple, cut into thin wedges"", ""1/2 to 3/4 c. sugar"", ""1 bottle dry red Spanish wine"", ""1/4 c. brandy"", ""1/4 c. Triple Sec"", ""club soda""], ""directions"": [""Squeeze the juice of lime, orange and apple in a large pitcher; add 1/2 cup sugar and fruit pieces."", ""Pour in the wine, brandy and Triple Sec and stir with a long handled spoon until well mixed."", ""Taste."", ""If you prefer the sangria sweeter, add up to 1/4 cup more sugar.""]}"
109,"Creamy Mushroom Pasta
Cook 250 g pasta in salted water. In a pan, sauté 200 g sliced mushrooms in 1 tablespoon butter. Add ½ cup cream, ½ teaspoon salt, and cooked pasta. Toss over low heat for 2 minutes.","{""title"": ""Ranch Beef And Beans"", ""ingredients"": [""1 lb. cooked, crumbled hamburger (drained)"", ""1 c. onion, chopped"", ""1 c. kidney beans, cooked and drained"", ""1 c. butter beans"", ""1 c. baked beans"", ""3/4 c. ketchup"", ""1 sm. can mild green chilies, chopped (opt.)"", ""1 TBSP prepared mustard"", ""1 tsp. beef bouillon"", ""1/2 c. water"", ""2 TBSP. honey"", ""2/3 c. bell pepper, chopped"", ""1 tsp. Worcestershire sauce"", ""1/2 tsp. garlic pwd""], ""directions"": [""Combine all ingredients in large pot; simmer 30-45 minutes or until onion and bell peppers become soft."", ""This recipe triples and freezes well."", ""Serve with cornbread.""]}"
110,"Simple Tuna Rice Bowl
Cook 1 cup rice. Drain 1 can (160 g) tuna and mix with 1 tablespoon olive oil and a pinch of salt. Serve tuna over warm rice.","{""title"": ""Crisp Oatmeal Cookies"", ""ingredients"": [""4 c. quick cooking oats"", ""2 c. brown sugar, packed"", ""1 c. salad oil"", ""2 eggs, well beaten"", ""1/2 tsp. salt"", ""1 tsp. almond extract""], ""directions"": [""Mix oats, brown sugar and oil; let stand overnight or 8 hours. Preheat oven to 325°."", ""Mix rest of ingredients into oat mixture. Drop by teaspoon onto greased baking sheet."", ""Bake 15 minutes. Cool completely before removing from baking sheet.""]}"
111,"Baked Chicken Drumsticks
Season 6 chicken drumsticks with 1 teaspoon salt, ½ teaspoon paprika, and 1 tablespoon oil. Arrange on a baking tray and bake at 200°C (400°F) for 45 minutes until crisp and cooked through.","{""title"": ""Souper Tuna Crunch"", ""ingredients"": [""1 can Chinese noodles"", ""1 can Campbell's cream of mushroom soup"", ""3/4 c. water"", ""1 (6 1/2 oz.) can Chicken of the Sea tuna, drained and broken in chunks"", ""1 c. cashews or peanuts"", ""1 c. chopped celery"", ""1/2 c. finely chopped onion"", ""1/2 c. cooked peas"", ""soy sauce""], ""directions"": [""Reserve 1/2 cup Chinese noodles."", ""In 1 1/2-quart casserole, combine remaining noodles, soup, water, tuna, cashews, celery, onion and peas."", ""Bake at 350° for 30 minutes or until hot."", ""Stir; sprinkle reserved noodles around edge."", ""Bake 5 minutes more. Serve with soy sauce."", ""Makes about 4 1/2 cups.""]}"
112,"Garlic Spinach Skillet
Heat 1 tablespoon olive oil in a pan. Add 2 minced garlic cloves and sauté briefly. Add 300 g fresh spinach and ¼ teaspoon salt. Cook until wilted, about 3 minutes.","{""title"": ""Cheese-Ham Ball"", ""ingredients"": [""1/2 lb. Cheddar cheese, shredded"", ""1 (8 oz.) pkg. cream cheese"", ""1 small flat can deviled ham"", ""1 Tbsp. pimiento, chopped"", ""approximately 1 Tbsp. dried parsley, soaked in water, then patted dry on paper towel"", ""dash of Worcestershire sauce"", ""1/2 tsp. fresh minced onion""], ""directions"": [""Mix all ingredients."", ""Form into a ball and roll in chopped pecans."", ""Serve with assorted crackers.""]}"
